0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:01:52 +0300] "GET /TikiShop/category/DaM HTTP/1.1" 200 9987
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:01:52 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:02:17 +0300] "GET /TikiShop/category/DaM/2 HTTP/1.1" 200 9071
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:02:17 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:02:19 +0300] "GET /TikiShop/category/DaM/1 HTTP/1.1" 200 9987
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:02:19 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:06:25 +0300] "GET /TikiShop/category/DaM/product_details.html HTTP/1.1" 500 4123
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:06:26 +0300] "GET /favicon.ico HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:06:31 +0300] "GET /TikiShop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:06:31 +0300] "GET /TikiShop/ HTTP/1.1" 200 25486
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:06:31 +0300] "GET /TikiShop/assets/user_interface/bookImgs/talkaboutlove.jpg HTTP/1.1" 200 164061
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:06:31 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:06:39 +0300] "GET /TikiShop/product-detail/52 HTTP/1.1" 200 17687
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:06:39 +0300] "GET /TikiShop/product-detail/assets/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:06:39 +0300] "GET /TikiShop/product-detail/assets/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:06:39 +0300] "GET /TikiShop/assets/user_interface/bookImgs/myname.jpg HTTP/1.1" 200 175732
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:06:39 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:12 +0300] "GET /TikiShop/AddCart/52? HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:12 +0300] "GET /TikiShop/product-detail/52 HTTP/1.1" 200 17951
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:12 +0300] "GET /TikiShop/product-detail/assets/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:12 +0300] "GET /TikiShop/assets/user_interface/bookImgs/cosmicomics.jpg HTTP/1.1" 200 899878
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:12 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:19 +0300] "GET /TikiShop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:20 +0300] "GET /TikiShop/ HTTP/1.1" 200 25894
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:20 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:27 +0300] "GET /TikiShop/product-detail/85 HTTP/1.1" 200 18466
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:27 +0300] "GET /TikiShop/product-detail/assets/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:27 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:31 +0300] "GET /TikiShop/AddCart/85? HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:31 +0300] "GET /TikiShop/product-detail/85 HTTP/1.1" 200 18462
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:31 +0300] "GET /TikiShop/product-detail/assets/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:31 +0300] "GET /TikiShop/assets/user_interface/bookImgs/livelittle.jpg HTTP/1.1" 200 1148905
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:12:33 +0300] "GET /TikiShop/cart HTTP/1.1" 200 9508
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:14:17 +0300] "GET /TikiShop/checkout HTTP/1.1" 200 14668
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:14:17 +0300] "GET /TikiShop/assets/user/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:14:17 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:17:48 +0300] "GET /TikiShop/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:17:48 +0300] "GET /TikiShop/checkout HTTP/1.1" 200 15286
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:17:48 +0300] "GET /TikiShop/assets/user/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:17:48 +0300] "GET /TikiShop/assets/user_interface/img/glyphicons-halflings.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:17:48 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:17:50 +0300] "GET /TikiShop/register HTTP/1.1" 200 16429
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:17:50 +0300] "GET /TikiShop/assets/user/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:17:50 +0300] "GET /TikiShop/assets/user_interface/bookImgs/sevenways.jpg HTTP/1.1" 200 7767
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:17:50 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:17:54 +0300] "POST /TikiShop/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:17:54 +0300] "GET /TikiShop/home HTTP/1.1" 200 25890
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:17:54 +0300] "GET /TikiShop/assets/user_interface/bookImgs/meettheman.jpg HTTP/1.1" 200 1156308
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:17:54 +0300] "GET /TikiShop/assets/user_interface/bookImgs/meettheman.jpg HTTP/1.1" 200 1156308
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:18:28 +0300] "GET /TikiShop/ HTTP/1.1" 200 26164
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:18:28 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:18:33 +0300] "GET /TikiShop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:18:33 +0300] "GET /TikiShop/ HTTP/1.1" 200 25882
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:18:33 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:18:37 +0300] "GET /TikiShop/cart HTTP/1.1" 200 9490
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:18:37 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:18:38 +0300] "GET /TikiShop/checkout HTTP/1.1" 200 14614
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:18:39 +0300] "GET /TikiShop/assets/user/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:18:39 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:18:39 +0300] "GET /TikiShop/assets/user_interface/bookImgs/citizen.jpg HTTP/1.1" 200 617917
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:18:39 +0300] "GET /TikiShop/assets/user_interface/bookImgs/citizen.jpg HTTP/1.1" 200 617917
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:19 +0300] "GET /TikiShop/ HTTP/1.1" 200 26161
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:19 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:19 +0300] "GET /TikiShop/assets/user_interface/bookImgs/blacksun.jpg HTTP/1.1" 200 451780
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:26 +0300] "GET /TikiShop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:26 +0300] "GET /TikiShop/ HTTP/1.1" 200 25888
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:26 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:33 +0300] "GET /TikiShop/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:33 +0300] "GET /TikiShop/ HTTP/1.1" 200 26593
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:33 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:37 +0300] "GET /TikiShop/register HTTP/1.1" 200 16428
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:37 +0300] "GET /TikiShop/assets/user/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:37 +0300] "GET /TikiShop/assets/user_interface/bookImgs/lovestory.jpg HTTP/1.1" 200 216717
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:37 +0300] "GET /TikiShop/assets/user_interface/bookImgs/kumukanda.jpg HTTP/1.1" 200 281901
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:37 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:42 +0300] "POST /TikiShop/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:43 +0300] "GET /TikiShop/home HTTP/1.1" 200 25899
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:45 +0300] "GET /TikiShop/cart HTTP/1.1" 200 9508
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:48 +0300] "GET /TikiShop/checkout HTTP/1.1" 200 14662
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:48 +0300] "GET /TikiShop/assets/user/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:57 +0300] "POST /TikiShop/checkout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:19:57 +0300] "GET /TikiShop/cart HTTP/1.1" 200 7646
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:20:00 +0300] "GET /TikiShop/contact.html HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:20:04 +0300] "GET /TikiShop/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:20:04 +0300] "GET /TikiShop/cart HTTP/1.1" 200 8346
127.0.0.1 - - [02/Dec/2021:12:21:01 +0300] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:21:03 +0300] "GET /TikiShop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:21:04 +0300] "GET /TikiShop/ HTTP/1.1" 200 26163
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:21:04 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:21:04 +0300] "GET /TikiShop/assets/user_interface/bookImgs/poor.jpg HTTP/1.1" 200 6551
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:21:06 +0300] "GET /TikiShop/register HTTP/1.1" 200 15992
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:21:06 +0300] "GET /TikiShop/assets/user/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:21:06 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:21:11 +0300] "POST /TikiShop/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:21:11 +0300] "GET /TikiShop/home HTTP/1.1" 200 25457
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:21:11 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:27:27 +0300] "GET /TikiShop/bill HTTP/1.1" 200 8147
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:27:27 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:29:59 +0300] "GET /TikiShop/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:29:59 +0300] "GET /TikiShop/bill HTTP/1.1" 200 8866
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:29:59 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:30:01 +0300] "GET /TikiShop/register HTTP/1.1" 200 15999
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:30:01 +0300] "GET /TikiShop/assets/user/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:30:41 +0300] "POST /TikiShop/register HTTP/1.1" 200 15304
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:30:42 +0300] "GET /TikiShop/assets/user/img/paypal.jpg HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:30:42 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:30:49 +0300] "POST /TikiShop/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:30:49 +0300] "GET /TikiShop/home?statusRegister=Success%21 HTTP/1.1" 200 25475
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:30:49 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:30:53 +0300] "GET /TikiShop/bill HTTP/1.1" 200 8151
0:0:0:0:0:0:0:1 - - [02/Dec/2021:12:30:53 +0300] "GET /TikiShop/assets/user_interface/assets/user_interface/img/white_leather.png HTTP/1.1" 404 702
